settlement_id,payment_id,order_ref,line_type,gross,fee,tax,net,instrument,settled_on,utr
STL0002796,pay0000000aec,ORD0002796,payment,2902.33,58.05,10.45,2833.83,upi,2026-01-12,UTR202601120001
STL0002797,pay0000000aed,ORD0002797,payment,7249.43,144.99,26.10,7078.34,card_debit,2026-01-03,UTR202601030001
STL0002798,pay0000000aee,ORD0002798,payment,8477.20,169.54,30.52,8277.14,card_debit,2026-01-24,UTR202601240001
STL0002799,pay0000000aef,ORD0002799,payment,8449.95,169.00,30.42,8250.53,card_credit,2026-02-03,
STL0002800,pay0000000af0,ORD0002800,payment,275.96,5.52,0.99,269.45,netbanking,2026-01-26,UTR202601260001
STL0002801,pay0000000af1,ORD0002801,payment,8337.92,166.76,30.02,8141.14,card_credit,2026-01-19,UTR202601190001
STL0002802,pay0000000af2,ORD0002802,payment,5727.86,114.56,20.62,5592.68,wallet,2026-01-30,UTR202601300001
STL0002803,pay0000000af3,ORD0002803,payment,3016.34,60.33,10.86,2945.15,card_debit,2026-01-17,UTR202601170001
STL0002804,pay0000000af4,ORD0002804,payment,8008.03,160.16,28.83,7819.04,card_credit,2026-01-11,UTR202601110001
STL0002805,pay0000000af5,ORD0002805,payment,428.44,8.57,1.54,418.33,upi,2026-01-18,UTR202601180001
STL0002806,pay0000000af6,ORD0002806,payment,34.31,0.69,0.12,33.50,netbanking,2026-01-23,UTR202601230001
STL0002807,pay0000000af7,ORD0002807,payment,3585.77,71.72,12.91,3501.14,card_credit,2026-01-06,UTR202601060001
STL0002808,pay0000000af8,ORD0002808,payment,4253.65,85.07,15.31,4153.27,card_debit,2026-01-15,UTR202601150001
STL0002809,pay0000000af9,ORD0002809,payment,5370.38,107.41,19.33,5243.64,upi,2026-01-11,UTR202601110001
STL0002810,pay0000000afa,ORD0002810,payment,8619.87,172.40,31.03,8416.44,wallet,2026-01-07,UTR202601070001
STL0002811,pay0000000afb,ORD0002811,payment,6558.77,131.18,23.61,6403.98,card_debit,2026-01-17,UTR202601170001
STL0002812,pay0000000afc,ORD0002812,payment,8981.07,179.62,32.33,8769.12,upi,2026-01-22,UTR202601220001
STL0002813,pay0000000afd,ORD0002813,payment,8169.35,163.39,29.41,7976.55,upi,2026-01-22,UTR202601220001
STL0002813X,,,chargeback,-85.22,0.00,0.00,-85.22,upi,2026-01-22,UTR202601220001
STL0002814,pay0000000afe,ORD0002814,payment,9077.81,181.56,32.68,8863.57,upi,2026-01-16,UTR202601160001
STL0002815,pay0000000aff,ORD0002815,payment,9601.93,192.04,34.57,9375.32,card_credit,2026-01-20,UTR202601200001
STL0002816,pay0000000b00,ORD0002816,payment,6755.49,135.11,24.32,6596.06,wallet,2026-01-07,UTR202601070001
STL0002817,pay0000000b01,ORD0002817,payment,7535.67,150.71,27.13,7357.83,upi,2026-01-28,UTR202601280001
STL0002818,pay0000000b02,ORD0002818,payment,2544.93,50.90,9.16,2484.87,netbanking,2026-01-08,UTR202601080001
STL0002819,pay0000000b03,ORD0002819,payment,3099.88,62.00,11.16,3026.72,card_credit,2026-01-27,UTR202601270001
STL0002820,pay0000000b04,ORD0002820,payment,1667.96,33.36,6.00,1628.60,card_debit,2026-01-03,UTR202601030001
STL0002821,pay0000000b05,ORD0002821,payment,7609.57,152.19,27.39,7429.99,card_credit,2026-01-18,UTR202601180001
STL0002822,pay0000000b06,ORD0002822,payment,2645.83,52.92,9.53,2583.38,netbanking,2026-01-04,UTR202601040001
STL0002823,pay0000000b07,ORD0002823,payment,6628.14,132.56,23.86,6471.72,card_credit,2026-01-15,UTR202601150001
STL0002824,pay0000000b08,ORD0002824,payment,448.74,8.97,1.61,438.16,card_credit,2026-01-07,UTR202601070001
STL0002825,pay0000000b09,ORD0002825,payment,7168.69,143.37,25.81,6999.51,upi,2026-01-09,UTR202601090001
STL0002826,pay0000000b0a,ORD0002826,payment,4931.54,98.63,17.75,4815.16,card_credit,2026-01-15,UTR202601150001
STL0002827,pay0000000b0b,ORD0002827,payment,8547.97,170.96,30.77,8346.24,card_debit,2026-01-18,UTR202601180001
STL0002828,pay0000000b0c,ORD0002828,payment,3867.65,77.35,13.92,3776.38,card_credit,2026-01-09,UTR202601090001
STL0002829,pay0000000b0d,ORD0002829,payment,1412.75,28.26,5.09,1379.40,card_credit,2026-01-18,UTR202601180001
STL0002829X,,,refund,-42.69,0.00,0.00,-42.69,card_credit,2026-01-18,UTR202601180001
STL0002830,pay0000000b0e,ORD0002830,payment,8948.99,178.98,32.22,8737.79,card_debit,2026-01-11,UTR202601110001
STL0002831,pay0000000b0f,ORD0002831,payment,8644.61,172.89,31.12,8440.60,card_credit,2026-01-15,UTR202601150001
STL0002832,pay0000000b10,ORD0002832,payment,9268.96,185.38,33.37,9050.21,card_debit,2026-01-26,UTR202601260001
STL0002833,pay0000000b11,ORD0002833,payment,8455.97,169.12,30.44,8256.41,wallet,2026-01-07,UTR202601070001
STL0002834,pay0000000b12,ORD0002834,payment,4896.08,97.92,17.63,4780.53,wallet,2026-01-25,UTR202601250001
STL0002835,pay0000000b13,ORD0002835,payment,2533.07,50.66,9.12,2473.29,card_debit,2026-01-22,UTR202601220001
STL0002836,pay0000000b14,ORD0002836,payment,1417.50,28.35,5.10,1384.05,netbanking,2026-01-14,UTR202601140001
STL0002837,pay0000000b15,ORD0002837,payment,7589.98,151.80,27.32,7410.86,wallet,2026-01-06,UTR202601060001
STL0002838,pay0000000b16,ORD0002838,payment,3438.46,68.77,12.38,3357.31,netbanking,2026-01-16,UTR202601160001
STL0002839,pay0000000b17,ORD0002839,payment,7557.74,151.15,27.21,7379.38,card_debit,2026-01-18,UTR202601180001
STL0002840,pay0000000b18,ORD0002840,payment,8505.67,170.11,30.62,8304.94,upi,2026-01-03,UTR202601030001
STL0002841,pay0000000b19,ORD0002841,payment,8787.83,175.76,31.64,8580.43,card_debit,2026-01-21,UTR202601210001
STL0002842,pay0000000b1a,ORD0002842,payment,3505.69,70.11,12.62,3422.96,card_credit,2026-01-19,UTR202601190001
STL0002843,pay0000000b1b,ORD0002843,payment,6255.26,125.11,22.52,6107.63,wallet,2026-01-05,UTR202601050001
STL0002844,pay0000000b1c,ORD0002844,payment,4112.91,82.26,14.81,4015.84,upi,2026-01-13,UTR202601130001
STL0002845,pay0000000b1d,ORD0002845,payment,748.57,14.97,2.69,730.91,wallet,2026-01-29,UTR202601290001
STL0002846,pay0000000b1e,ORD0002846,payment,5659.22,113.18,20.37,5525.67,wallet,2026-01-12,UTR202601120001
STL0002847,pay0000000b1f,ORD0002847,payment,8792.75,175.86,31.65,8585.24,card_debit,2026-01-03,UTR202601030001
STL0002848,pay0000000b20,ORD0002848,payment,7585.72,151.71,27.31,7406.70,wallet,2026-01-09,UTR202601090001
STL0002849,pay0000000b21,ORD0002849,payment,2527.05,50.54,9.10,2467.41,netbanking,2026-01-17,UTR202601170001
STL0002850,pay0000000b22,ORD0002850,payment,1368.69,27.37,4.93,1336.39,card_credit,2026-01-18,UTR202601180001
STL0002851,pay0000000b23,ORD0002851,payment,8163.11,163.26,29.39,7970.46,netbanking,2026-01-28,UTR202601280001
STL0002853,pay0000000b25,ORD0002853,payment,8187.10,163.74,29.47,7993.89,wallet,2026-01-02,UTR202601020001
STL0002854,pay0000000b26,ORD0002854,payment,3793.73,75.87,13.66,3704.20,upi,2026-01-16,UTR202601160001
STL0002855,,,payment,8002.86,160.06,28.81,7813.99,netbanking,2026-01-04,UTR202601040001
STL0002856,pay0000000b28,ORD0002856,payment,2236.93,44.74,8.05,2184.14,card_credit,2026-01-05,UTR202601050001
STL0002857,pay0000000b29,ORD0002857,payment,3735.78,74.72,13.45,3647.61,card_debit,2026-01-05,UTR202601050001
STL0002858,pay0000000b2a,ORD0002858,payment,1145.57,22.91,4.12,1118.54,card_debit,2026-01-19,UTR202601190001
STL0002859,pay0000000b2b,ORD0002859,payment,5458.27,109.17,19.65,5329.45,upi,2026-01-30,UTR202601300001
STL0002860,pay0000000b2c,ORD0002860,payment,8328.71,166.57,29.98,8132.16,card_credit,2026-01-18,UTR202601180001
STL0002861,pay0000000b2d,ORD0002861,payment,5005.52,100.11,18.02,4887.39,upi,2026-01-24,UTR202601240001
STL0002862,pay0000000b2e,ORD0002862,payment,6769.73,135.39,24.37,6609.97,card_credit,2026-01-13,UTR202601130001
STL0002863,pay0000000b2f,ORD0002863,payment,7281.77,145.64,26.22,7109.91,wallet,2026-01-03,UTR202601030001
STL0002864,pay0000000b30,ORD0002864,payment,684.89,13.70,2.47,668.72,card_debit,2026-01-29,UTR202601290001
STL0002865,pay0000000b31,ORD0002865,payment,7498.67,149.97,26.99,7321.71,netbanking,2026-01-16,UTR202601160001
STL0002866,pay0000000b32,ORD0002866,payment,7409.64,148.19,26.67,7234.78,wallet,2026-01-22,UTR202601220001
STL0002867,pay0000000b33,ORD0002867,payment,9123.20,182.46,32.84,8907.90,wallet,2026-01-28,UTR202601280001
STL0002868,pay0000000b34,ORD0002868,payment,7827.57,156.55,28.18,7642.84,card_credit,2026-01-27,UTR202601270001
STL0002869,pay0000000b35,ORD0002869,payment,8220.91,164.42,29.60,8026.89,card_debit,2026-01-15,UTR202601150001
STL0002870,pay0000000b36,ORD0002870,payment,5933.01,118.66,21.36,5792.99,card_credit,2026-01-07,UTR202601070001
STL0002871,pay0000000b37,ORD0002871,payment,8312.85,166.26,29.93,8116.66,upi,2026-01-08,UTR202601080001
STL0002872,pay0000000b38,ORD0002872,payment,8187.40,163.75,29.48,7994.17,netbanking,2026-01-27,UTR202601270001
STL0002873,pay0000000b39,ORD0002873,payment,5875.43,117.51,21.15,5736.77,upi,2026-01-05,UTR202601050001
STL0002874,pay0000000b3a,ORD0002874,payment,4964.52,99.29,17.87,4847.36,netbanking,2026-01-06,UTR202601060001
STL0002875,pay0000000b3b,ORD0002875,payment,9354.18,187.08,33.67,9133.43,card_debit,2026-01-04,UTR202601040001
STL0002876,pay0000000b3c,ORD0002876,payment,9893.40,197.87,35.62,9659.91,card_debit,2026-01-27,UTR202601270001
STL0002877,pay0000000b3d,ORD0002877,payment,6952.27,139.05,25.03,6788.19,wallet,2026-01-21,UTR202601210001
STL0002878,pay0000000b3e,ORD0002878,payment,9411.41,188.23,33.88,9189.30,upi,2026-01-20,UTR202601200001
STL0002879,pay0000000b3f,ORD0002879,payment,4277.65,85.55,15.40,4176.70,wallet,2026-01-25,UTR202601250001
STL0002880,pay0000000b40,ORD0002880,payment,3584.20,71.68,12.90,3499.62,card_credit,2026-01-04,UTR202601040001
STL0002881,pay0000000b41,ORD0002881,payment,1542.34,30.85,5.55,1505.94,netbanking,2026-01-17,UTR202601170001
STL0002882,pay0000000b42,ORD0002882,payment,3619.62,72.39,13.03,3534.20,upi,2026-01-15,UTR202601150001
STL0002883,pay0000000b43,ORD0002883,payment,8485.27,169.71,30.55,8285.01,card_debit,2026-01-17,UTR202601170001
STL0002884,pay0000000b44,ORD0002884,payment,8469.44,169.39,30.49,8269.56,upi,2026-01-19,UTR202601190001
STL0002885,pay0000000b45,ORD0002885,payment,2018.69,40.37,7.27,1971.05,card_debit,2026-01-28,UTR202601280001
STL0002886,pay0000000b46,ORD0002886,payment,8354.63,167.09,30.08,8157.46,card_credit,2026-01-28,UTR202601280001
STL0002887,pay0000000b47,ORD0002887,payment,430.32,8.61,1.55,420.16,upi,2026-01-02,UTR202601020001
STL0002887X,,,adjustment,289.58,0.00,0.00,289.58,upi,2026-01-02,UTR202601020001
STL0002888,pay0000000b48,ORD0002888,payment,6300.57,126.01,22.68,6151.88,upi,2026-01-14,UTR202601140001
STL0002889,pay0000000b49,ORD0002889,payment,8008.29,160.17,28.83,7819.29,upi,2026-01-14,UTR202601140001
STL0002890,pay0000000b4a,ORD0002890,payment,8543.69,170.87,30.76,8342.06,upi,2026-01-21,UTR202601210001
STL0002891,pay0000000b4b,ORD0002891,payment,3939.16,78.78,14.18,3846.20,card_credit,2026-02-01,
STL0002892,pay0000000b4c,ORD0002892,payment,9000.07,180.00,32.40,8787.67,netbanking,2026-01-26,UTR202601260001
STL0002893,pay0000000b4d,ORD0002893,payment,9053.14,181.06,32.59,8839.49,netbanking,2026-01-24,UTR202601240001
STL0002894,pay0000000b4e,ORD0002894,payment,6579.33,131.59,23.69,6424.05,card_debit,2026-01-07,UTR202601070001
STL0002895,pay0000000b4f,ORD0002895,payment,2837.42,56.75,10.22,2770.45,wallet,2026-01-03,UTR202601030001
STL0002896,pay0000000b50,ORD0002896,payment,1706.96,34.14,6.15,1666.67,netbanking,2026-01-03,UTR202601030001
STL0002897,pay0000000b51,ORD0002897,payment,4321.42,86.43,15.56,4219.43,card_credit,2026-01-23,UTR202601230001
STL0002897X,,,chargeback,-493.80,0.00,0.00,-493.80,card_credit,2026-01-23,UTR202601230001
STL0002898,pay0000000b52,ORD0002898,payment,9153.28,183.07,32.95,8937.26,upi,2026-01-18,UTR202601180001
STL0002899,pay0000000b53,ORD0002899,payment,5933.87,118.68,21.36,5793.83,upi,2026-01-25,UTR202601250001
STL0002900,pay0000000b54,ORD0002900,payment,5499.34,109.99,19.80,5369.55,card_debit,2026-01-23,UTR202601230001
STL0002901,pay0000000b55,ORD0002901,payment,2438.88,48.78,8.78,2381.32,card_credit,2026-01-05,UTR202601050001
STL0002902,pay0000000b56,ORD0002902,payment,1800.67,36.01,6.48,1758.18,upi,2026-01-09,UTR202601090001
STL0002903,pay0000000b57,ORD0002903,payment,9727.04,194.54,35.02,9497.48,card_debit,2026-01-04,UTR202601040001
STL0002904,pay0000000b58,ORD0002904,payment,829.12,16.58,2.98,809.56,upi,2026-01-22,UTR202601220001
STL0002905,pay0000000b59,ORD0002905,payment,4428.93,88.58,15.94,4324.41,card_debit,2026-01-10,UTR202601100001
STL0002906,pay0000000b5a,ORD0002906,payment,5731.40,114.63,20.63,5596.14,card_debit,2026-01-20,UTR202601200001
STL0002907,,,payment,784.46,15.69,2.82,765.95,wallet,2026-01-24,UTR202601240001
STL0002908,pay0000000b5c,ORD0002908,payment,9070.54,181.41,32.65,8856.48,netbanking,2026-01-20,UTR202601200001
STL0002909,pay0000000b5d,ORD0002909,payment,455.90,9.12,1.64,445.14,card_credit,2026-01-29,UTR202601290001
STL0002910,pay0000000b5e,ORD0002910,payment,2484.96,49.70,8.95,2426.31,upi,2026-01-17,UTR202601170001
STL0002911,pay0000000b5f,ORD0002911,payment,5606.30,112.13,20.18,5473.99,netbanking,2026-01-06,UTR202601060001
STL0002912,pay0000000b60,ORD0002912,payment,1790.91,35.82,6.45,1748.64,upi,2026-01-07,UTR202601070001
STL0002913,pay0000000b61,ORD0002913,payment,9382.06,187.64,33.78,9160.64,card_debit,2026-01-30,UTR202601300001
STL0002914,pay0000000b62,ORD0002914,payment,9762.89,195.26,35.15,9532.48,card_credit,2026-01-17,UTR202601170001
STL0002915,pay0000000b63,ORD0002915,payment,5156.71,103.13,18.56,5035.02,card_debit,2026-01-28,UTR202601280001
STL0002916,pay0000000b64,ORD0002916,payment,5660.59,113.21,20.38,5527.00,card_debit,2026-01-11,UTR202601110001
STL0002917,pay0000000b65,ORD0002917,payment,3344.10,66.88,12.04,3265.18,wallet,2026-01-15,UTR202601150001
STL0002918,pay0000000b66,ORD0002918,payment,7751.72,155.03,27.91,7568.78,wallet,2026-01-04,UTR202601040001
STL0002919,pay0000000b67,ORD0002919,payment,6680.76,133.62,24.05,6523.09,netbanking,2026-01-15,UTR202601150001
STL0002920,pay0000000b68,ORD0002920,payment,645.56,12.91,2.32,630.33,wallet,2026-01-15,UTR202601150001
STL0002921,pay0000000b69,ORD0002921,payment,1541.62,30.83,5.55,1505.24,netbanking,2026-01-27,UTR202601270001
STL0002922,pay0000000b6a,ORD0002922,payment,889.50,17.79,3.20,868.51,card_credit,2026-01-23,UTR202601230001
STL0002923,pay0000000b6b,ORD0002923,payment,1674.51,80.21,6.03,1588.27,card_credit,2026-01-06,UTR202601060001
STL0002924,pay0000000b6c,ORD0002924,payment,9830.77,196.62,35.39,9598.76,card_debit,2026-01-07,UTR202601070001
STL0002925,pay0000000b6d,ORD0002925,payment,5487.34,109.75,19.76,5357.83,card_debit,2026-01-24,UTR202601240001
STL0002926,pay0000000b6e,ORD0002926,payment,4177.60,83.55,15.04,4079.01,wallet,2026-01-18,UTR202601180001
STL0002927,pay0000000b6f,ORD0002927,payment,2820.60,56.41,10.15,2754.04,wallet,2026-01-11,UTR202601110001
STL0002928,pay0000000b70,ORD0002928,payment,5737.83,114.76,20.66,5602.41,card_credit,2026-01-02,UTR202601020001
STL0002929,pay0000000b71,ORD0002929,payment,9981.15,199.62,35.93,9745.60,netbanking,2026-01-23,UTR202601230001
STL0002930,pay0000000b72,ORD0002930,payment,6277.82,125.56,22.60,6129.66,card_debit,2026-01-25,UTR202601250001
STL0002931,pay0000000b73,ORD0002931,payment,6355.15,127.10,22.88,6205.17,upi,2026-01-14,UTR202601140001
STL0002932,pay0000000b74,ORD0002932,payment,2978.40,59.57,10.72,2908.11,wallet,2026-01-15,UTR202601150001
STL0002933,,,payment,8501.18,170.02,30.60,8300.56,netbanking,2026-01-28,UTR202601280001
STL0002934,pay0000000b76,ORD0002934,payment,2472.09,49.44,8.90,2413.75,netbanking,2026-01-20,UTR202601200001
STL0002935,pay0000000b77,ORD0002935,payment,8069.67,161.39,29.05,7879.23,netbanking,2026-01-25,UTR202601250001
STL0002936,pay0000000b78,ORD0002936,payment,8186.49,163.73,29.47,7993.29,netbanking,2026-01-06,UTR202601060001
STL0002937,pay0000000b79,ORD0002937,payment,5585.49,111.71,20.11,5453.67,wallet,2026-01-17,UTR202601170001
STL0002938,pay0000000b7a,ORD0002938,payment,4581.66,91.63,16.49,4473.54,card_debit,2026-01-18,UTR202601180001
STL0002939,pay0000000b7b,ORD0002939,payment,6053.23,121.06,21.79,5910.38,wallet,2026-01-08,UTR202601080001
STL0002940,pay0000000b7c,ORD0002940,payment,5503.59,110.07,19.81,5373.71,card_debit,2026-01-02,UTR202601020001
STL0002941,pay0000000b7d,ORD0002941,payment,7297.86,145.96,26.27,7125.63,netbanking,2026-01-11,UTR202601110001
STL0002942,pay0000000b7e,ORD0002942,payment,6501.33,130.03,23.41,6347.89,upi,2026-01-12,UTR202601120001
STL0002943,pay0000000b7f,ORD0002943,payment,1765.76,35.32,6.36,1724.08,card_credit,2026-01-12,UTR202601120001
STL0002944,pay0000000b80,ORD0002944,payment,2818.56,56.37,10.15,2752.04,netbanking,2026-01-12,UTR202601120001
STL0002945,pay0000000b81,ORD0002945,payment,4137.09,82.74,14.89,4039.46,card_credit,2026-01-10,UTR202601100001
STL0002946,pay0000000b82,ORD0002946,payment,2591.04,51.82,9.33,2529.89,wallet,2026-01-24,UTR202601240001
STL0002947,pay0000000b83,ORD0002947,payment,8283.87,165.68,29.82,8088.37,wallet,2026-01-14,UTR202601140001
STL0002948,pay0000000b84,ORD0002948,payment,9691.44,193.83,34.89,9462.72,card_debit,2026-01-21,UTR202601210001
STL0002949,pay0000000b85,ORD0002949,payment,7182.18,143.64,25.86,7012.68,card_credit,2026-01-25,UTR202601250001
STL0002950,pay0000000b86,ORD0002950,payment,9779.41,195.59,35.21,9548.61,netbanking,2026-01-18,UTR202601180001
STL0002951,pay0000000b87,ORD0002951,payment,6038.96,120.78,21.74,5896.44,card_debit,2026-01-07,UTR202601070001
STL0002952,pay0000000b88,ORD0002952,payment,6379.68,127.59,22.97,6229.12,wallet,2026-01-27,UTR202601270001
STL0002952X,,,refund,-246.97,0.00,0.00,-246.97,wallet,2026-01-27,UTR202601270001
STL0002953,pay0000000b89,ORD0002953,payment,3840.73,76.81,13.83,3750.09,netbanking,2026-01-03,UTR202601030001
STL0002954,pay0000000b8a,ORD0002954,payment,5863.23,117.26,21.11,5724.86,netbanking,2026-01-13,UTR202601130001
STL0002955,pay0000000b8b,ORD0002955,payment,3017.60,60.35,10.86,2946.39,card_debit,2026-01-28,UTR202601280001
STL0002956,pay0000000b8c,ORD0002956,payment,6539.51,130.79,23.54,6385.18,upi,2026-01-07,UTR202601070001
STL0002957,pay0000000b8d,ORD0002957,payment,1191.95,23.84,4.29,1163.82,card_debit,2026-01-17,UTR202601170001
STL0002958,pay0000000b8e,ORD0002958,payment,7394.16,147.88,26.62,7219.66,upi,2026-01-12,UTR202601120001
STL0002959,pay0000000b8f,ORD0002959,payment,2208.95,44.18,7.95,2156.82,card_credit,2026-01-15,UTR202601150001
STL0002960,pay0000000b90,ORD0002960,payment,3431.40,68.63,12.35,3350.42,card_debit,2026-01-28,UTR202601280001
STL0002961,pay0000000b91,ORD0002961,payment,3843.94,76.88,13.84,3753.22,netbanking,2026-01-22,UTR202601220001
STL0002962,pay0000000b92,ORD0002962,payment,9973.00,199.46,35.90,9737.64,netbanking,2026-01-19,UTR202601190001
STL0002963,pay0000000b93,ORD0002963,payment,485.16,9.70,1.75,473.71,upi,2026-01-02,UTR202601020001
STL0002964,pay0000000b94,ORD0002964,payment,8076.51,161.53,29.08,7885.90,card_debit,2026-01-28,UTR202601280001
STL0002965,pay0000000b95,ORD0002965,payment,6461.27,129.23,23.26,6308.78,wallet,2026-01-20,UTR202601200001
STL0002966,pay0000000b96,ORD0002966,payment,635.63,12.71,2.29,620.63,upi,2026-01-22,UTR202601220001
STL0002967,pay0000000b97,ORD0002967,payment,1365.79,27.32,4.92,1333.55,card_credit,2026-01-11,UTR202601110001
STL0002968,pay0000000b98,ORD0002968,payment,9388.06,187.76,33.80,9166.50,netbanking,2026-01-07,UTR202601070001
STL0002969,pay0000000b99,ORD0002969,payment,8312.82,166.26,29.93,8116.63,card_credit,2026-01-27,UTR202601270001
STL0002970,pay0000000b9a,ORD0002970,payment,1762.30,35.25,6.35,1720.70,wallet,2026-01-07,UTR202601070001
STL0002971,pay0000000b9b,ORD0002971,payment,7772.87,155.46,27.98,7589.43,card_credit,2026-01-25,UTR202601250001
STL0002972,pay0000000b9c,ORD0002972,payment,4429.61,88.59,15.95,4325.07,wallet,2026-01-15,UTR202601150001
STL0002973,pay0000000b9d,ORD0002973,payment,5269.17,105.38,18.97,5144.82,upi,2026-01-06,UTR202601060001
STL0002974,pay0000000b9e,ORD0002974,payment,4494.03,89.88,16.18,4387.97,upi,2026-01-12,UTR202601120001
STL0002974X,,,chargeback,-249.12,0.00,0.00,-249.12,upi,2026-01-12,UTR202601120001
STL0002975,pay0000000b9f,ORD0002975,payment,6707.13,134.14,24.15,6548.84,card_debit,2026-01-09,UTR202601090001
STL0002976,pay0000000ba0,ORD0002976,payment,8664.32,173.29,31.19,8459.84,card_credit,2026-01-29,
STL0002977,pay0000000ba1,ORD0002977,payment,3569.42,71.39,12.85,3485.18,netbanking,2026-01-17,UTR202601170001
STL0002978,pay0000000ba2,ORD0002978,payment,1914.97,38.30,6.89,1869.78,card_credit,2026-01-24,UTR202601240001
STL0002979,pay0000000ba3,ORD0002979,payment,5507.84,110.16,19.83,5377.85,wallet,2026-01-23,UTR202601230001
STL0002980,pay0000000ba4,ORD0002980,payment,5149.62,102.99,18.54,5028.09,card_debit,2026-01-08,UTR202601080001
STL0002981,pay0000000ba5,ORD0002981,payment,9430.32,188.61,33.95,9207.76,netbanking,2026-01-23,UTR202601230001
STL0002982,pay0000000ba6,ORD0002982,payment,71.74,1.43,0.26,70.05,card_debit,2026-01-08,UTR202601080001
STL0002983,pay0000000ba7,ORD0002983,payment,3023.98,60.48,10.89,2952.61,card_debit,2026-01-08,UTR202601080001
